磁场,带电粒子在磁场中的运动,带电粒子在磁场中运动的多解问题,带电粒子电性不确定形成的多解,
磁场,带电粒子在磁场中的运动,带电粒子在磁场中运动的多解问题,磁场方向的不确定形成的多解,
磁场,带电粒子在磁场中的运动,带电粒子在磁场中运动的多解问题,临界状态的不唯一形成多解,
磁场,带电粒子在复合场中的运动,速度选择器,,
磁场,带电粒子在复合场中的运动,质谱仪,,
磁场,带电粒子在复合场中的运动,磁流体发电机,,
磁场,带电粒子在复合场中的运动,电磁流量计,,
磁场,带电粒子在复合场中的运动,霍尔元件,,
磁场,带电粒子在复合场中的运动,回旋加速器,,
磁场,带电粒子在复合场中的运动,带电粒子在电磁组合场中的运动,粒子由磁场进入电场,
磁场,带电粒子在复合场中的运动,带电粒子在电磁组合场中的运动,粒子由电场进入磁场,
磁场,带电粒子在复合场中的运动,带电粒子在电磁组合场中的运动,粒子在电场和磁场中的往复运动,
磁场,带电粒子在复合场中的运动,带电粒子在复合场中的运动,,
电磁感应,电磁感应现象,电磁感应的发现过程,,
电磁感应,电磁感应现象,探究感应电流产生的条件,,
电磁感应,感应电流方向的判断,右手定则,右手定则的表述,
电磁感应,感应电流方向的判断,右手定则,判断导体切割磁感线中的电流方向,
电磁感应,感应电流方向的判断,右手定则,右手定则的灵活应用,
电磁感应,感应电流方向的判断,楞次定律,楞次定律的表述,
电磁感应,感应电流方向的判断,楞次定律,增反减同,
电磁感应,感应电流方向的判断,楞次定律,来拒去留,
电磁感应,感应电流方向的判断,楞次定律,增缩减扩,
电磁感应,感应电流方向的判断,楞次定律,楞次定律重要结论的推广应用,
电磁感应,法拉第电磁感应定律,法拉第电磁感应定律,,
电磁感应,法拉第电磁感应定律,动生电动势,导体棒切割磁感线产生的动生电动势,
电磁感应,法拉第电磁感应定律,动生电动势,含有导体棒切割磁感线的电路,
电磁感应,法拉第电磁感应定律,动生电动势,线圈穿过磁场边界的电路,
电磁感应,法拉第电磁感应定律,动生电动势,用等效导体棒分析电磁流量计,
电磁感应,法拉第电磁感应定律,感生电动势,已知磁感应强度随时间的变化的关系式求电动势,
电磁感应,法拉第电磁感应定律,感生电动势,由B-t图象计算感生电动势的大小,
电磁感应,法拉第电磁感应定律,感生电动势,感生电动势产生的环形电场对小球的加速作用,
电磁感应,法拉第电磁感应定律,感生电动势,感生电动势与动生电动势并存,
电磁感应,电磁感应中的能量转化,线框进出磁场类问题,线框进出磁场产生的等效电路计算,
电磁感应,电磁感应中的能量转化,线框进出磁场类问题,描绘线框两点间电势差的U-t图象,
电磁感应,电磁感应中的能量转化,线框进出磁场类问题,描绘线框进出磁场区域的I-t图象,
电磁感应,电磁感应中的能量转化,线框进出磁场类问题,判断线框进出磁场区域的a-t图象,
电磁感应,电磁感应中的能量转化,线框进出磁场类问题,求线框进出磁场时电阻上生热,
电磁感应,电磁感应中的能量转化,线框进出磁场类问题,求线框进出磁场时通过导体截面的电量,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,作用的导体棒在导轨上运动的电动势、安培力、电流、路端电压,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,导体棒进出磁场区域的加速度变化,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,计算导轨切割磁感线电路中产生的热量,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,求导体棒运动过程中通过其截面的电量,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,根据I-t图象判断导体棒的运动情况,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,导体棒在不受拉力时运动的位移与速度的关系,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,双棒切割磁感线时，符合动量守恒的情况,
电磁感应,电磁感应中的能量转化,导体棒在导轨上运动问题,双杆在不等宽导轨上运动问题,
电磁感应,电磁感应中的能量转化,电磁感应与电路的综合问题,,
电磁感应,自感和涡流,自感与互感,,
电磁感应,自感和涡流,涡流,,
电磁感应,自感和涡流,电磁阻尼 电磁驱动,,
交变电流,交变电流,交变电流,,
交变电流,交变电流,交变电流的产生,,
交变电流,描述交变电流的物理量,交流电的图像,,
交变电流,描述交变电流的物理量,交流电的频率和峰值,,
交变电流,描述交变电流的物理量,交变电流的瞬时值,正弦式交变电流瞬时值的表达式及其推导,
交变电流,描述交变电流的物理量,交变电流的瞬时值,正弦交流电的I-t图像,
交变电流,描述交变电流的物理量,交变电流的瞬时值,各物理量改变对正弦交流电的影响,
交变电流,描述交变电流的物理量,交变电流的瞬时值,交变电流的相位和相位差,
交变电流,描述交变电流的物理量,交变电流的瞬时值,从不同位置开始计时交变电流的表达式,
交变电流,描述交变电流的物理量,交变电流的瞬时值,根据线圈位置计算交变电流的瞬时值,
交变电流,描述交变电流的物理量,交变电流的瞬时值,计算小灯泡的发光时间和次数,
交变电流,描述交变电流的物理量,交变电流的有效值,有效值的定义、一般交流电的有效值,
交变电流,描述交变电流的物理量,交变电流的有效值,正弦式交流电的电动势和电流有效值,
交变电流,描述交变电流的物理量,交变电流的有效值,有效值读取交流电表示数的含义,
交变电流,描述交变电流的物理量,交变电流的有效值,根据有效值计算交流电路中的电功、电功率和焦耳热,
交变电流,描述交变电流的物理量,交变电流的有效值,用电器铭牌上的额定电压与额定功率,
交变电流,描述交变电流的物理量,交变电流的有效值,交变电流在家庭电路及家用电器中的应用,
交变电流,描述交变电流的物理量,交变电流的有效值,根据图象判定交流电的峰值和有效值,
交变电流,描述交变电流的物理量,交变电流的平均值,,
交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,电感器在直流电路和交流电路的作用,
交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,电感器的感抗,
交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,低频扼流圈与高频扼流圈,
交变电流,电感和电容对交变电流的影响,电感器对交变电流的影响,电感器在电子技术中的应用,
交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,电容器对交流电的导通和阻碍作用,
交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,电容器的容抗,
交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,电容器在电子技术中的应用,
交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,频率改变对交流电路中小灯泡亮度的影响,
交变电流,电感和电容对交变电流的影响,电容器对交变电流的影响,含有电感器和电容器的滤波电路,
交变电流,变压器,变压器的原理,变压器原理与结构,
交变电流,变压器,变压器的原理,理想变压器两端电压与匝数的关系,
交变电流,变压器,变压器的原理,理想变压器两端功率的计算,
交变电流,变压器,变压器的原理,理想变压器原副线圈的电流关系及其推导,
交变电流,变压器,变压器的原理,变压器两端电路的动态分析,
交变电流,变压器,变压器的原理,结合图象计算变压器两端的电表示数,
交变电流,变压器,变压器的原理,变压器原副线圈频率和相位的关系,
交变电流,变压器,变压器的应用,自耦变压器,
交变电流,变压器,变压器的应用,电压互感器,
交变电流,变压器,变压器的应用,电流互感器,
交变电流,变压器,远距离输电,升压变压器和降压变压器,
交变电流,变压器,远距离输电,影响输电损耗的因素,
交变电流,变压器,远距离输电,高压输电的原理与优点,
交变电流,变压器,远距离输电,远距离输电在导线上损失功率的计算,
交变电流,变压器,远距离输电,降压变压器原线圈电压的计算,
交变电流,变压器,远距离输电,用户端功率改变判断输电线路中物理量变化,
交变电流,变压器,远距离输电,计算用户端用电器的数量,
传感器,传感器及其元件,,,
传感器,传感器的应用,,,
传感器,传感器的应用实验,,,
分子动理论,物质是由大量分子组成的,,,
分子动理论,阿伏加德罗常数,,,
分子动理论,分子的大小,,,
分子动理论,实验：油膜法估测分子的直径,,,
分子动理论,扩散现象,,,
分子动理论,布朗运动,,,
分子动理论,分子热运动,,,
分子动理论,分子间的相互作用力,分子间存在间隙,,
分子动理论,分子间的相互作用力,分子存在相互作用力的实例,,
分子动理论,分子间的相互作用力,分子间的引力、斥力合力与距离的关系图像,,
分子动理论,分子势能,分子势能随间距的变化E-r图,,
分子动理论,分子势能,分子势能为负值及其解释,,
分子动理论,分子势能,类比弹簧模型分析两分子势能的变化,,
分子动理论,分子势能,对比两个电荷间电势能和动能的变化,,
分子动理论,温度和温标,,,
分子动理论,物体的内能,理解内能的概念,,
分子动理论,物体的内能,内能与机械能的区别,,
分子动理论,物体的内能,改变内能的两种方式,,
理想气体,气体的状态参量,,,
理想气体,气体的等温变化,理解玻意耳定律,,
理想气体,气体的等温变化,气体等温变化的图象,,
理想气体,气体的等温变化,应用波意耳定律解决实际问题,,
理想气体,气体的等容变化,理解查理定理,,
理想气体,气体的等容变化,气体等容变化的图象,,
理想气体,气体的等容变化,应用查理定律解决实际问题,,
理想气体,气体的等压变化,理解盖吕萨克定理,,
理想气体,气体的等压变化,气体等压变化的图象,,
理想气体,气体的等压变化,应用盖吕萨克定律解决实际问题,,
理想气体,理想气体状态方程,理想气体的状态方程及各物理量的含义,,
理想气体,理想气体状态方程,应用理想气体状态方程处理实际问题,,
理想气体,气体分子热运动的特点,,,
理想气体,气体温度的微观意义、气体分子速率分布图像,,,
理想气体,气体压强的微观意义,,,
物态和物态变化,固体,,,
物态和物态变化,液体,,,
物态和物态变化,饱和汽和饱和汽压,,,
物态和物态变化,物态变化,,,
热力学定律,热力学第一定律,理解热力学第一定律的表述和表达式,,
热力学定律,热力学第一定律,判断系统吸放热、做功情况和内能变化情况,,
热力学定律,热力学第一定律,计算系统内能改变、吸放热及做功,,
热力学定律,能量守恒定律,能量守恒定律的内容,,
热力学定律,能量守恒定律,第一类永动机对于热力学第一定律的违反,,
热力学定律,能量守恒定律,能量守恒定律在科技中的应用,,
热力学定律,热力学第二定律,热力学第二定律两种表述,,
热力学定律,热力学第二定律,第二类永动机违背了热力学第二定律,,
热力学定律,热力学第二定律,热力学第二定律的微观意义,,
热力学定律,热力学第二定律,熵和熵增加原理,,
热力学定律,热力学第三定律,,,
热力学定律,能源与可持续发展,能源与环境,,
热力学定律,能源与可持续发展,新能源开发,,
热机、制冷机,热机原理与热机效率,,,
热机、制冷机,内燃机原理,,,
热机、制冷机,汽轮机与发电机,,,
热机、制冷机,制冷机原理,,,
热机、制冷机,电冰箱与空调,,,
几何光学,光的直线传播与反射,光沿直线传播,,
几何光学,光的直线传播与反射,光的反射,,
几何光学,光的折射,光的折射定律,光的折射现象、光路的可逆性,
几何光学,光的折射,光的折射定律,光的折射定律、折射率,
几何光学,光的折射,光的折射定律,根据反射与折射定律画出光路图,
几何光学,光的折射,光的折射定律,折射率的波长表达式和速度表达式,
几何光学,光的折射,实验：测定玻璃砖折射率,,
几何光学,全反射,全反射现象,全反射现象的光路图,
几何光学,全反射,全反射现象,全反射光束的能量分析,
几何光学,全反射,全反射的条件,光疏介质和光密介质,
几何光学,全反射,全反射的条件,发生全反射的条件、临界角,
几何光学,全反射,全反射的条件,根据全反射条件判断光能否发生全发射,
几何光学,全反射,全反射的条件,折射和全反射的综合问题,
几何光学,全反射,全反射的条件,根据条件画出全反射的光路图,
几何光学,全反射,全反射的应用,全反射棱镜,
几何光学,全反射,全反射的应用,光导纤维,
物理光学,光的干涉,双缝干涉,,
物理光学,光的干涉,实验：用双缝干涉测光的波长,,
物理光学,光的干涉,薄膜干涉,,
物理光学,光的衍射,衍射图样,,
物理光学,光的衍射,衍射条件,,
物理光学,光的颜色与色散,光的颜色,,
物理光学,光的颜色与色散,三棱镜色散,,
物理光学,光的偏振,偏振现象及其解释,,
物理光学,光的偏振,偏振的应用,,
物理光学,激光,激光的原理和产生条件,,
物理光学,激光,激光的特点及其应用,,
物理光学,电磁波,电磁波的发现与应用,,
物理光学,电磁波,电磁波谱,,
波粒二象性,能量的量子化,黑体与黑体辐射,,
波粒二象性,能量的量子化,能量子,,
波粒二象性,光电效应,光电效应的规律,光电效应现象及其解释,
波粒二象性,光电效应,光电效应的规律,光电效应的极限频率,
波粒二象性,光电效应,光电效应的规律,影响光电流大小的因素,
波粒二象性,光电效应,光电效应的规律,光电子的最大初速度,
波粒二象性,光电效应,光电效应的规律,光电效应的瞬时性,
波粒二象性,光电效应,光子说,爱因斯坦光子说的内容及其对光电效应的解释,
波粒二象性,光电效应,光子说,光子能量的公式,
波粒二象性,光电效应,光子说,爱因斯坦光电效应方程,
波粒二象性,光电效应,光子说,光电效应方程的函数图象,
波粒二象性,光电效应,用光电管研究光电效应,,
波粒二象性,康普顿效应,康普顿效应的现象及其解释,,
波粒二象性,康普顿效应,光子的动量及其公式,,
波粒二象性,物质的波粒二象性,光的波粒二象性,,
波粒二象性,物质的波粒二象性,德布罗意波,,
波粒二象性,物质的波粒二象性,概率波,,
波粒二象性,物质的波粒二象性,不确定性关系,,
原子结构,电子的发现,,,
原子结构,核式结构模型,α粒子散射实验,,
原子结构,核式结构模型,原子的核式结构,,
原子结构,玻尔的原子模型,光谱分析,,
原子结构,玻尔的原子模型,氢原子光谱,,
原子结构,玻尔的原子模型,玻尔原子理论及其局限性,玻尔原子理论的基本假设,
原子结构,玻尔的原子模型,玻尔原子理论及其局限性,基态、激发态、跃迁、电离,
原子结构,玻尔的原子模型,玻尔原子理论及其局限性,氢原子能级图,
原子结构,玻尔的原子模型,玻尔原子理论及其局限性,计算电子跃迁中释放的光子频率种数,
原子结构,玻尔的原子模型,玻尔原子理论及其局限性,计算电子跃迁时吸收或释放光子的频率和波长,
原子结构,玻尔的原子模型,玻尔原子理论及其局限性,波尔理论的局限性,
原子核,原子核的组成,天然放射现象,,
原子核,原子核的组成,原子核的组成,,
原子核,放射性元素衰变,原子核的衰变,,
原子核,放射性元素衰变,半衰期,,
原子核,放射性元素衰变,原子核的人工转变,,
原子核,放射性元素衰变,探测射线的方法,,
原子核,放射性元素衰变,放射性的应用与防护,,
原子核,核力与结合能,核力的性质,,
原子核,核力与结合能,原子核中质子和中子的比例,,
原子核,核力与结合能,结合能,,
原子核,核能,质能方程,,
原子核,核能,核裂变,,
原子核,核能,核聚变,,
原子核,粒子和宇宙,,,
相对论简介,狭义相对论,,,
相对论简介,时间和空间的相对性,,,
相对论简介,广义相对论,,,
物理学史,,,,
物理方法,整体隔离法,,,
物理方法,控制变量法,,,
物理方法,假设法,,,
物理方法,等效法,,,
物理方法,图像法,,,
物理方法,极限法,,,
物理方法,估算法,,,
物理方法,微元法,,,
单位制及量纲,,,,
当代社会热点问题,,,,
物理实验,力学实验,,,
物理实验,电学实验,,,
物理实验,热学实验,,,
物理实验,光学实验,,,
